Year,Format,Country,Place,Nr_Winners,Order,Participant,Song,Points,Rank,Win,Qualified
2018,Final,Norway,Lisbon,1,7,Alexander Rybak,That's How You Write A Song,144,15,0,0
2018,Final,Portugal,Lisbon,1,8,Cláudia Pascoal,O Jardim,39,26,0,0
2018,Final,United Kingdom,Lisbon,1,9,SuRie,Storm,48,24,0,0
2018,Final,Serbia,Lisbon,1,10,Sanja Ilić & Balkanika,Nova Deca,113,19,0,0
2018,Final,Germany,Lisbon,1,11,Michael Schulte,You Let Me Walk Alone,340,4,0,0
2018,Final,Albania,Lisbon,1,12,Eugent Bushpepa,Mall,184,11,0,0
2018,Final,France,Lisbon,1,13,Madame Monsieur,Mercy,173,13,0,0
2018,Final,Czech Republic,Lisbon,1,14,Mikolas Josef,Lie To Me,281,6,0,0
2018,Final,Denmark,Lisbon,1,15,Rasmussen,Higher Ground,226,9,0,0
2018,Final,Australia,Lisbon,1,16,Jessica Mauboy,We Got Love,99,20,0,0
2018,Final,Finland,Lisbon,1,17,Saara Aalto,Monsters,46,25,0,0
2018,Final,Bulgaria,Lisbon,1,18,EQUINOX,Bones,166,14,0,0
2018,Final,Moldova,Lisbon,1,19,DoReDoS,My Lucky Day,209,10,0,0
2018,Final,Sweden,Lisbon,1,20,Benjamin Ingrosso,Dance You Off,274,7,0,0
2018,Final,Hungary,Lisbon,1,21,AWS,Viszlát Nyár,93,21,0,0
2018,Final,Israel,Lisbon,1,22,Netta,TOY,529,1,1,0
2018,Final,Netherlands,Lisbon,1,23,Waylon,Outlaw In 'Em,121,18,0,0
2018,Final,Ireland,Lisbon,1,24,Ryan O'Shaughnessy,Together,136,16,0,0
2018,Final,Cyprus,Lisbon,1,25,Eleni Foureira,Fuego,436,2,0,0
2018,Final,Italy,Lisbon,1,26,Ermal Meta e Fabrizio Moro,Non Mi Avete Fatto Niente,308,5,0,0
2019,Semi-Final,Cyprus,Tel Aviv,1,1,Tamta,Replay,149,9,0,1
2019,Semi-Final,Montenegro,Tel Aviv,1,2,D mol,Heaven,46,16,0,0
2019,Semi-Final,Finland,Tel Aviv,1,3,Darude feat. Sebastian Rejman,Look Away,23,17,0,0
2019,Semi-Final,Poland,Tel Aviv,1,4,Tulia,Fire of Love (Pali się),120,11,0,0
2019,Semi-Final,Slovenia,Tel Aviv,1,5,Zala Kralj & Gašper Šantl,Sebi,167,6,0,1
2019,Semi-Final,Czech Republic,Tel Aviv,1,6,Lake Malawi,Friend of a Friend,242,2,0,1
2019,Semi-Final,Hungary,Tel Aviv,1,7,Joci Pápai,Az én apám,97,12,0,0
2019,Semi-Final,Belarus,Tel Aviv,1,8,ZENA,Like It,122,10,0,1
2019,Semi-Final,Serbia,Tel Aviv,1,9,Nevena Božović,Kruna,156,7,0,1
2019,Semi-Final,Belgium,Tel Aviv,1,10,Eliot,Wake Up,70,13,0,0
2019,Semi-Final,Georgia,Tel Aviv,1,11,Oto Nemsadze,Keep on Going,62,14,0,0
2019,Semi-Final,Australia,Tel Aviv,1,12,Kate Miller-Heidke,Zero Gravity,261,1,0,1
2019,Semi-Final,Iceland,Tel Aviv,1,13,Hatari,Hatrið mun sigra,221,3,0,1
2019,Semi-Final,Estonia,Tel Aviv,1,14,Victor Crone,Storm,198,4,0,1
2019,Semi-Final,Portugal,Tel Aviv,1,15,Conan Osiris,Telemóveis,51,15,0,0
2019,Semi-Final,Greece,Tel Aviv,1,16,Katerine Duska,Better Love,185,5,0,1
2019,Semi-Final,San Marino,Tel Aviv,1,17,Serhat,Say Na Na Na,150,8,0,1
2019,Semi-Final,Armenia,Tel Aviv,1,1,Srbuk,Walking Out,49,16,0,0
2019,Semi-Final,Ireland,Tel Aviv,1,2,Sarah McTernan,22,16,18,0,0
2019,Semi-Final,Moldova,Tel Aviv,1,3,Anna Odobescu,Stay,85,12,0,0
2019,Semi-Final,Switzerland,Tel Aviv,1,4,Luca Hänni,She Got Me,232,4,0,1
2019,Semi-Final,Latvia,Tel Aviv,1,5,Carousel,That Night,50,15,0,0
2019,Semi-Final,Romania,Tel Aviv,1,6,Ester Peony,On a Sunday,71,13,0,0
2019,Semi-Final,Denmark,Tel Aviv,1,7,Leonora,Love Is Forever,94,10,0,1
2019,Semi-Final,Sweden,Tel Aviv,1,8,John Lundvik,Too Late For Love,238,3,0,1
2019,Semi-Final,Austria,Tel Aviv,1,9,PÆNDA,Limits,21,17,0,0
2019,Semi-Final,Croatia,Tel Aviv,1,10,Roko,The Dream,64,14,0,0
2019,Semi-Final,Malta,Tel Aviv,1,11,Michela,Chameleon,157,8,0,1
2019,Semi-Final,Lithuania,Tel Aviv,1,12,Jurij Veklenko,Run With The Lions,93,11,0,0
2019,Semi-Final,Russia,Tel Aviv,1,13,Sergey Lazarev,Scream,217,6,0,1
2019,Semi-Final,Albania,Tel Aviv,1,14,Jonida Maliqi,Ktheju tokës,96,9,0,1
2019,Semi-Final,Norway,Tel Aviv,1,15,KEiiNO,Spirit in the Sky,210,7,0,1
2019,Semi-Final,Netherlands,Tel Aviv,1,16,Duncan Laurence,Arcade,280,1,0,1
2019,Semi-Final,North Macedonia,Tel Aviv,1,17,Tamara Todevska,Proud,239,2,0,1
2019,Semi-Final,Azerbaijan,Tel Aviv,1,18,Chingiz,Truth,224,5,0,1
2019,Final,Malta,Tel Aviv,1,1,Michela,Chameleon,107,14,0,0
2019,Final,Albania,Tel Aviv,1,2,Jonida Maliqi,Ktheju tokës,90,17,0,0
2019,Final,Czech Republic,Tel Aviv,1,3,Lake Malawi,Friend of a Friend,157,11,0,0
2019,Final,Germany,Tel Aviv,1,4,S!sters,Sister,24,25,0,0
2019,Final,Russia,Tel Aviv,1,5,Sergey Lazarev,Scream,370,3,0,0
2019,Final,Denmark,Tel Aviv,1,6,Leonora,Love Is Forever,120,12,0,0
2019,Final,San Marino,Tel Aviv,1,7,Serhat,Say Na Na Na,77,19,0,0
2019,Final,North Macedonia,Tel Aviv,1,8,Tamara Todevska,Proud,305,7,0,0
2019,Final,Sweden,Tel Aviv,1,9,John Lundvik,Too Late For Love,334,5,0,0
2019,Final,Slovenia,Tel Aviv,1,10,Zala Kralj & Gašper Šantl,Sebi,105,15,0,0
2019,Final,Cyprus,Tel Aviv,1,11,Tamta,Replay,109,13,0,0
2019,Final,Netherlands,Tel Aviv,1,12,Duncan Laurence,Arcade,498,1,1,0
2019,Final,Greece,Tel Aviv,1,13,Katerine Duska,Better Love,74,21,0,0
2019,Final,Israel,Tel Aviv,1,14,Kobi Marimi,Home,35,23,0,0
2019,Final,Norway,Tel Aviv,1,15,KEiiNO,Spirit in the Sky,331,6,0,0
2019,Final,United Kingdom,Tel Aviv,1,16,Michael Rice,Bigger Than Us,11,26,0,0
2019,Final,Iceland,Tel Aviv,1,17,Hatari,Hatrið mun sigra,232,10,0,0
2019,Final,Estonia,Tel Aviv,1,18,Victor Crone,Storm,76,20,0,0
2019,Final,Belarus,Tel Aviv,1,19,ZENA,Like It,31,24,0,0
2019,Final,Azerbaijan,Tel Aviv,1,20,Chingiz,Truth,302,8,0,0
2019,Final,France,Tel Aviv,1,21,Bilal Hassani,Roi,105,16,0,0
2019,Final,Italy,Tel Aviv,1,22,Mahmood,Soldi,472,2,0,0
2019,Final,Serbia,Tel Aviv,1,23,Nevena Božović,Kruna,89,18,0,0
2019,Final,Switzerland,Tel Aviv,1,24,Luca Hänni,She Got Me,364,4,0,0
2019,Final,Australia,Tel Aviv,1,25,Kate Miller-Heidke,Zero Gravity,284,9,0,0
2019,Final,Spain,Tel Aviv,1,26,Miki,La Venda,54,22,0,0
2021,Semi-Final,Lithuania,Rotterdam,1,1,The Roop,Discoteque,203,4,0,1
2021,Semi-Final,Slovenia,Rotterdam,1,2,Ana Soklič,Amen,44,13,0,0
2021,Semi-Final,Russia,Rotterdam,1,3,Manizha,Russian Woman,225,3,0,1
2021,Semi-Final,Sweden,Rotterdam,1,4,Tusse,Voices,142,7,0,1
2021,Semi-Final,Australia,Rotterdam,1,5,Montaigne,Technicolour,28,14,0,0
2021,Semi-Final,North Macedonia,Rotterdam,1,6,Vasil,Here I Stand,23,15,0,0
2021,Semi-Final,Ireland,Rotterdam,1,7,Lesley Roy,MAPS,20,16,0,0
2021,Semi-Final,Cyprus,Rotterdam,1,8,Elena Tsagrinou,El Diablo,170,6,0,1
2021,Semi-Final,Norway,Rotterdam,1,9,TIX,Fallen Angel,115,10,0,1
2021,Semi-Final,Croatia,Rotterdam,1,10,Albina,Tick-Tock,110,11,0,0
2021,Semi-Final,Belgium,Rotterdam,1,11,Hooverphonic,The Wrong Place,117,9,0,1
2021,Semi-Final,Israel,Rotterdam,1,12,Eden Alene,Set Me Free,192,5,0,1
2021,Semi-Final,Romania,Rotterdam,1,13,ROXEN,Amnesia,85,12,0,0
2021,Semi-Final,Azerbaijan,Rotterdam,1,14,Efendi,Mata Hari,138,8,0,1
2021,Semi-Final,Ukraine,Rotterdam,1,15,Go_A,Shum,267,2,0,1
2021,Semi-Final,Malta,Rotterdam,1,16,Destiny,Je Me Casse,325,1,0,1
2021,Semi-Final,San Marino,Rotterdam,1,1,Senhit,Adrenalina,118,9,0,1
2021,Semi-Final,Estonia,Rotterdam,1,2,Uku Suviste,The Lucky One,58,13,0,0
2021,Semi-Final,Czech Republic,Rotterdam,1,3,Benny Cristo,omaga,23,15,0,0
2021,Semi-Final,Greece,Rotterdam,1,4,Stefania,Last Dance,184,6,0,1
2021,Semi-Final,Austria,Rotterdam,1,5,Vincent Bueno,Amen,66,12,0,0
2021,Semi-Final,Poland,Rotterdam,1,6,RAFAŁ,The Ride,35,14,0,0
2021,Semi-Final,Moldova,Rotterdam,1,7,Natalia Gordienko,SUGAR,179,7,0,1
2021,Semi-Final,Iceland,Rotterdam,1,8,Daði og Gagnamagnið,10 Years,288,2,0,1
2021,Semi-Final,Serbia,Rotterdam,1,9,Hurricane,Loco Loco,124,8,0,1
2021,Semi-Final,Georgia,Rotterdam,1,10,Tornike Kipiani,You,16,16,0,0
2021,Semi-Final,Albania,Rotterdam,1,11,Anxhela Peristeri,Karma,112,10,0,1
2021,Semi-Final,Portugal,Rotterdam,1,12,The Black Mamba,Love Is On My Side,239,4,0,1
2021,Semi-Final,Bulgaria,Rotterdam,1,13,VICTORIA,Growing Up Is Getting Old,250,3,0,1
2021,Semi-Final,Finland,Rotterdam,1,14,Blind Channel,Dark Side,234,5,0,1
2021,Semi-Final,Latvia,Rotterdam,1,15,Samanta Tīna,The Moon Is Rising,14,17,0,0
2021,Semi-Final,Switzerland,Rotterdam,1,16,Gjon's Tears,Tout l'Univers,291,1,0,1
2021,Semi-Final,Denmark,Rotterdam,1,17,Fyr Og Flamme,Øve Os På Hinanden,89,11,0,0
2021,Final,Cyprus,Rotterdam,1,1,Elena Tsagrinou,El Diablo,94,16,0,0
2021,Final,Albania,Rotterdam,1,2,Anxhela Peristeri,Karma,57,21,0,0
2021,Final,Israel,Rotterdam,1,3,Eden Alene,Set Me Free,93,17,0,0
2021,Final,Belgium,Rotterdam,1,4,Hooverphonic,The Wrong Place,74,19,0,0
2021,Final,Russia,Rotterdam,1,5,Manizha,Russian Woman,204,9,0,0
2021,Final,Malta,Rotterdam,1,6,Destiny,Je Me Casse,255,7,0,0
2021,Final,Portugal,Rotterdam,1,7,The Black Mamba,Love Is On My Side,153,12,0,0
2021,Final,Serbia,Rotterdam,1,8,Hurricane,Loco Loco,102,15,0,0
2021,Final,United Kingdom,Rotterdam,1,9,James Newman,Embers,0,26,0,0
2021,Final,Greece,Rotterdam,1,10,Stefania,Last Dance,170,10,0,0
2021,Final,Switzerland,Rotterdam,1,11,Gjon's Tears,Tout l'Univers,432,3,0,0
2021,Final,Iceland,Rotterdam,1,12,Daði og Gagnamagnið,10 Years,378,4,0,0
2021,Final,Spain,Rotterdam,1,13,Blas Cantó,Voy A Quedarme,6,24,0,0
2021,Final,Moldova,Rotterdam,1,14,Natalia Gordienko,SUGAR,115,13,0,0
2021,Final,Germany,Rotterdam,1,15,Jendrik,I Don't Feel Hate,3,25,0,0
2021,Final,Finland,Rotterdam,1,16,Blind Channel,Dark Side,301,6,0,0
2021,Final,Bulgaria,Rotterdam,1,17,VICTORIA,Growing Up Is Getting Old,170,11,0,0
2021,Final,Lithuania,Rotterdam,1,18,The Roop,Discoteque,220,8,0,0
2021,Final,Ukraine,Rotterdam,1,19,Go_A,Shum,364,5,0,0
2021,Final,France,Rotterdam,1,20,Barbara Pravi,Voilà,499,2,0,0
2021,Final,Azerbaijan,Rotterdam,1,21,Efendi,Mata Hari,65,20,0,0
2021,Final,Norway,Rotterdam,1,22,TIX,Fallen Angel,75,18,0,0
2021,Final,Netherlands,Rotterdam,1,23,Jeangu Macrooy,Birth Of A New Age,11,23,0,0
2021,Final,Italy,Rotterdam,1,24,Måneskin,Zitti E Buoni,524,1,1,0
2021,Final,Sweden,Rotterdam,1,25,Tusse,Voices,109,14,0,0
2021,Final,San Marino,Rotterdam,1,26,Senhit,Adrenalina,50,22,0,0
2022,Semi-Final,Albania,Turin,1,1,Ronela Hajati,Sekret,58,12,0,0
2022,Semi-Final,Latvia,Turin,1,2,Citi Zēni,Eat Your Salad,55,14,0,0
2022,Semi-Final,Lithuania,Turin,1,3,Monika Liu,Sentimentai,159,7,0,1
2022,Semi-Final,Switzerland,Turin,1,4,Marius Bear,Boys Do Cry,118,9,0,1
2022,Semi-Final,Slovenia,Turin,1,5,LPS,Disko,15,17,0,0
2022,Semi-Final,Ukraine,Turin,1,6,Kalush Orchestra,Stefania,337,1,0,1
2022,Semi-Final,Bulgaria,Turin,1,7,Intelligent Music Project,Intention,29,16,0,0
2022,Semi-Final,Netherlands,Turin,1,8,S10,De Diepte,221,2,0,1
2022,Semi-Final,Moldova,Turin,1,9,Zdob şi Zdub & Advahov Brothers,Trenulețul,154,8,0,1
2022,Semi-Final,Portugal,Turin,1,10,MARO,"Saudade, Saudade",208,4,0,1
2022,Semi-Final,Croatia,Turin,1,11,Mia Dimšić,Guilty Pleasure,75,11,0,0
2022,Semi-Final,Denmark,Turin,1,12,REDDI,The Show,55,13,0,0
2022,Semi-Final,Austria,Turin,1,13,LUM!X feat. Pia Maria,Halo,42,15,0,0
2022,Semi-Final,Iceland,Turin,1,14,Systur,Með Hækkandi Sól,103,10,0,1
2022,Semi-Final,Greece,Turin,1,15,Amanda Georgiadi Tenfjord,Die Together,211,3,0,1
2022,Semi-Final,Norway,Turin,1,16,Subwoolfer,Give That Wolf A Banana,177,6,0,1
2022,Semi-Final,Armenia,Turin,1,17,Rosa Linn,Snap,187,5,0,1
2022,Semi-Final,Finland,Turin,1,1,The Rasmus,Jezebel,162,7,0,1
2022,Semi-Final,Israel,Turin,1,2,Michael Ben David,I.M,61,13,0,0
2022,Semi-Final,Serbia,Turin,1,3,Konstrakta,In Corpore Sano,237,3,0,1
2022,Semi-Final,Azerbaijan,Turin,1,4,Nadir Rustamli,Fade To Black,96,10,0,1
2022,Semi-Final,Georgia,Turin,1,5,Circus Mircus,Lock Me In,22,18,0,0
2022,Semi-Final,Malta,Turin,1,6,Emma Muscat,I Am What I Am,47,16,0,0
2022,Semi-Final,San Marino,Turin,1,7,Achille Lauro,Stripper,50,14,0,0
2022,Semi-Final,Australia,Turin,1,8,Sheldon Riley,Not The Same,243,2,0,1
2022,Semi-Final,Cyprus,Turin,1,9,Andromache,Ela,63,12,0,0
2022,Semi-Final,Ireland,Turin,1,10,Brooke,That's Rich,47,15,0,0
2022,Semi-Final,North Macedonia,Turin,1,11,Andrea,Circles,76,11,0,0
2022,Semi-Final,Estonia,Turin,1,12,Stefan,Hope,209,5,0,1
2022,Semi-Final,Romania,Turin,1,13,WRS,Llámame,118,9,0,1
2022,Semi-Final,Poland,Turin,1,14,Ochman,River,198,6,0,1
2022,Semi-Final,Montenegro,Turin,1,15,Vladana,Breathe,33,17,0,0
2022,Semi-Final,Belgium,Turin,1,16,Jérémie Makiese,Miss You,151,8,0,1
2022,Semi-Final,Sweden,Turin,1,17,Cornelia Jakobs,Hold Me Closer,396,1,0,1
2022,Semi-Final,Czech Republic,Turin,1,18,We Are Domi,Lights Off,227,4,0,1
2022,Final,Czech Republic,Turin,1,1,We Are Domi,Lights Off,38,22,0,0
2022,Final,Romania,Turin,1,2,WRS,Llámame,65,18,0,0
2022,Final,Portugal,Turin,1,3,MARO,"Saudade, Saudade",207,9,0,0
2022,Final,Finland,Turin,1,4,The Rasmus,Jezebel,38,21,0,0
2022,Final,Switzerland,Turin,1,5,Marius Bear,Boys Do Cry,78,17,0,0
2022,Final,France,Turin,1,6,Alvan & Ahez,Fulenn,17,24,0,0
2022,Final,Norway,Turin,1,7,Subwoolfer,Give That Wolf A Banana,182,10,0,0
2022,Final,Armenia,Turin,1,8,Rosa Linn,Snap,61,20,0,0
2022,Final,Italy,Turin,1,9,Mahmood & BLANCO,Brividi,268,6,0,0
2022,Final,Spain,Turin,1,10,Chanel,SloMo,459,3,0,0
2022,Final,Netherlands,Turin,1,11,S10,De Diepte,171,11,0,0
2022,Final,Ukraine,Turin,1,12,Kalush Orchestra,Stefania,631,1,1,0
2022,Final,Germany,Turin,1,13,Malik Harris,Rockstars,6,25,0,0
2022,Final,Lithuania,Turin,1,14,Monika Liu,Sentimentai,128,14,0,0
2022,Final,Azerbaijan,Turin,1,15,Nadir Rustamli,Fade To Black,106,16,0,0
2022,Final,Belgium,Turin,1,16,Jérémie Makiese,Miss You,64,19,0,0
2022,Final,Greece,Turin,1,17,Amanda Georgiadi Tenfjord,Die Together,215,8,0,0
2022,Final,Iceland,Turin,1,18,Systur,Með Hækkandi Sól,20,23,0,0
2022,Final,Moldova,Turin,1,19,Zdob şi Zdub & Advahov Brothers,Trenulețul,253,7,0,0
2022,Final,Sweden,Turin,1,20,Cornelia Jakobs,Hold Me Closer,438,4,0,0
2022,Final,Australia,Turin,1,21,Sheldon Riley,Not The Same,125,15,0,0
2022,Final,United Kingdom,Turin,1,22,Sam Ryder,SPACE MAN,466,2,0,0
2022,Final,Poland,Turin,1,23,Ochman,River,151,12,0,0
2022,Final,Serbia,Turin,1,24,Konstrakta,In Corpore Sano,312,5,0,0
2022,Final,Estonia,Turin,1,25,Stefan,Hope,141,13,0,0
